1111,KJW,000-0000-0000,Manager,2020.10.06 12:56:49,1
1111,KJW,000-0000-0000,Manager,2020.10.06 13:11:30,1
1111,KJW,000-0000-0000,Manager,2020.10.06 13:12:54,1
1111,KJW,000-0000-0000,Manager,2020.10.06 13:13:38,1
1111,KJW,000-0000-0000,Manager,2020.10.06 13:14:49,1
1111,KJW,000-0000-0000,Manager,2020.10.06 13:15:22,1
1111,KJW,000-0000-0000,Manager,2020.10.06 13:15:51,1
1111,KJW,000-0000-0000,Manager,2020.10.06 13:17:07,1
1111,KJW,000-0000-0000,Manager,2020.10.06 13:18:19,1
1111,KJW,000-0000-0000,Manager,2020.10.06 13:21:25,1
1111,KJW,000-0000-0000,Manager,2020.10.06 13:24:51,1
1111,KJW,000-0000-0000,Manager,2020.10.06 14:09:44,1
1111,KJW,000-0000-0000,Manager,2020.10.06 15:06:39,1
1111,KJW,000-0000-0000,Manager,2020.10.06 15:24:03,1
1111,KJW,000-0000-0000,Manager,2020.10.06 15:26:52,1
1111,KJW,000-0000-0000,Manager,2020.10.06 15:27:46,1
1111,KJW,000-0000-0000,Manager,2020.10.06 15:31:14,1
1111,KJW,000-0000-0000,Manager,2020.10.06 15:32:09,1
1111,KJW,000-0000-0000,Manager,2020.10.06 15:39:43,1
1111,KJW,000-0000-0000,Manager,2020.10.06 16:19:32,1
1111,KJW,000-0000-0000,Manager,2020.10.06 16:39:18,1
1111,KJW,000-0000-0000,Manager,2020.10.06 16:40:02,1
1111,KJW,000-0000-0000,Manager,2020.10.06 16:42:38,1
1111,KJW,000-0000-0000,Manager,2020.10.06 16:43:04,1
1111,KJW,000-0000-0000,Manager,2020.10.06 16:45:43,1
1111,KJW,000-0000-0000,Manager,2020.10.06 17:07:24,1
1111,KJW,000-0000-0000,Manager,2020.10.06 17:07:49,1
1111,KJW,000-0000-0000,Manager,2020.10.06 17:08:12,1
1111,KJW,000-0000-0000,Manager,2020.10.06 17:12:06,1
1111,KJW,000-0000-0000,Manager,2020.10.06 17:13:50,1
1111,KJW,000-0000-0000,Manager,2020.10.06 17:15:35,1
1111,KJW,000-0000-0000,Manager,2020.10.06 17:16:14,1
1111,KJW,000-0000-0000,Manager,2020.10.06 17:16:44,1
1111,KJW,000-0000-0000,Manager,2020.10.06 17:19:49,1
1111,KJW,000-0000-0000,Manager,2020.10.06 17:20:28,1
1111,KJW,000-0000-0000,Manager,2020.10.06 17:20:56,1
1111,KJW,000-0000-0000,Manager,2020.10.06 17:41:57,1
1111,KJW,000-0000-0000,Manager,2020.10.06 19:22:15,1
1111,KJW,000-0000-0000,Manager,2020.10.06 19:23:29,1
1111,KJW,000-0000-0000,Manager,2020.10.06 19:24:55,1
1111,KJW,000-0000-0000,Manager,2020.10.06 19:27:38,1
1111,KJW,000-0000-0000,Manager,2020.10.06 19:37:09,1
1111,KJW,000-0000-0000,Manager,2020.10.06 19:39:17,1
1111,KJW,000-0000-0000,Manager,2020.10.06 19:42:07,1
1111,KJW,000-0000-0000,Manager,2020.10.06 19:44:41,1
1111,KJW,000-0000-0000,Manager,2020.10.06 19:47:30,1
1111,KJW,000-0000-0000,Manager,2020.10.06 19:51:30,1
1111,KJW,000-0000-0000,Manager,2020.10.06 19:54:14,1
1111,KJW,000-0000-0000,Manager,2020.10.06 20:00:29,1
1111,KJW,000-0000-0000,Manager,2020.10.06 20:03:00,1
1111,KJW,000-0000-0000,Manager,2020.10.06 20:03:09,1
1111,KJW,000-0000-0000,Manager,2020.10.06 20:08:34,1
1111,KJW,000-0000-0000,Manager,2020.10.07 08:25:31,1
1111,KJW,000-0000-0000,Manager,2020.10.07 08:27:01,1
1111,KJW,000-0000-0000,Manager,2020.10.07 08:38:54,1
1111,KJW,000-0000-0000,Manager,2020.10.07 08:40:25,1
0202,WJK,111-1111-1111,Mate,2020.10.07 08:41:36,1
1111,KJW,000-0000-0000,Manager,2020.10.07 09:01:20,1
1111,KJW,000-0000-0000,Manager,2020.10.07 09:03:54,1
1111,KJW,000-0000-0000,Manager,2020.10.07 09:13:14,1
1111,KJW,000-0000-0000,Manager,2020.10.07 09:15:23,1
1111,KJW,000-0000-0000,Manager,2020.10.07 09:18:58,1
1111,KJW,000-0000-0000,Manager,2020.10.07 09:19:29,1
1111,KJW,000-0000-0000,Manager,2020.10.07 09:20:02,1
1111,KJW,000-0000-0000,Manager,2020.10.07 09:22:22,1
1111,KJW,000-0000-0000,Manager,2020.10.07 09:24:00,1
1111,KJW,000-0000-0000,Manager,2020.10.07 09:25:01,1
1111,KJW,000-0000-0000,Manager,2020.10.07 09:26:08,1
1111,KJW,000-0000-0000,Manager,2020.10.07 09:28:17,1
1111,KJW,000-0000-0000,Manager,2020.10.07 09:29:13,1
1111,KJW,000-0000-0000,Manager,2020.10.07 09:31:12,1
1111,KJW,000-0000-0000,Manager,2020.10.07 09:37:45,1
1111,KJW,000-0000-0000,Manager,2020.10.07 09:38:15,1
1111,KJW,000-0000-0000,Manager,2020.10.07 09:48:38,1
1111,KJW,000-0000-0000,Manager,2020.10.07 10:15:34,1
1111,KJW,000-0000-0000,Manager,2020.10.07 10:16:49,1
1111,KJW,000-0000-0000,Manager,2020.10.07 16:20:53,1
1111,KJW,000-0000-0000,Manager,2020.10.07 16:23:11,1
1111,KJW,000-0000-0000,Manager,2020.10.07 16:24:54,1
1111,KJW,000-0000-0000,Manager,2020.10.07 16:25:37,1
1111,KJW,000-0000-0000,Manager,2020.10.07 16:28:30,1
1111,KJW,000-0000-0000,Manager,2020.10.08 09:24:17,1
1111,KJW,000-0000-0000,Manager,2020.10.08 09:24:40,1
1111,KJW,000-0000-0000,Manager,2020.10.08 09:27:02,1
1111,KJW,000-0000-0000,Manager,2020.10.08 09:27:44,1
1111,KJW,000-0000-0000,Manager,2020.10.08 09:28:21,1
1111,KJW,000-0000-0000,Manager,2020.10.08 09:30:28,1
1111,KJW,000-0000-0000,Manager,2020.10.08 09:32:22,1
1111,KJW,000-0000-0000,Manager,2020.10.08 09:33:26,1
1111,KJW,000-0000-0000,Manager,2020.10.08 09:34:38,1
1111,KJW,000-0000-0000,Manager,2020.10.08 09:35:13,1
1111,KJW,000-0000-0000,Manager,2020.10.08 09:36:01,1
1111,KJW,000-0000-0000,Manager,2020.10.08 09:36:48,1
1111,KJW,000-0000-0000,Manager,2020.10.08 09:38:34,1
1111,KJW,000-0000-0000,Manager,2020.10.08 10:09:25,1
1111,KJW,000-0000-0000,Manager,2020.10.08 10:10:52,1
1111,KJW,000-0000-0000,Manager,2020.10.08 10:14:12,1
1111,KJW,000-0000-0000,Manager,2020.10.08 13:04:36,1
1111,KJW,000-0000-0000,Manager,2020.10.08 13:07:00,1
1111,KJW,000-0000-0000,Manager,2020.10.08 13:09:50,1
1111,KJW,000-0000-0000,Manager,2020.10.08 13:11:58,1
1111,KJW,000-0000-0000,Manager,2020.10.08 13:13:52,1
1111,KJW,000-0000-0000,Manager,2020.10.08 13:16:59,1
1111,KJW,000-0000-0000,Manager,2020.10.08 13:17:57,1
1111,KJW,000-0000-0000,Manager,2020.10.08 13:18:07,1
1111,KJW,000-0000-0000,Manager,2020.10.08 13:19:09,1
1111,KJW,000-0000-0000,Manager,2020.10.08 13:20:25,1
1111,KJW,000-0000-0000,Manager,2020.10.08 13:21:09,1
1111,KJW,000-0000-0000,Manager,2020.10.08 13:23:31,1
1111,KJW,000-0000-0000,Manager,2020.10.08 13:29:47,1
1111,KJW,000-0000-0000,Manager,2020.10.08 14:21:06,1
1111,KJW,000-0000-0000,Manager,2020.10.08 14:48:43,1
1111,KJW,000-0000-0000,Manager,2020.10.08 15:06:49,1
1111,KJW,000-0000-0000,Manager,2020.10.08 15:07:19,1
1111,KJW,000-0000-0000,Manager,2020.10.08 15:07:41,1
1111,KJW,000-0000-0000,Manager,2020.10.08 16:32:47,1
1111,KJW,000-0000-0000,Manager,2020.10.08 16:35:08,1
1111,KJW,000-0000-0000,Manager,2020.10.12 10:36:35,1
1111,KJW,000-0000-0000,Manager,2020.10.12 10:38:22,1
1111,KJW,000-0000-0000,Manager,2020.10.12 13:01:38,1
1111,KJW,000-0000-0000,Manager,2020.10.12 14:16:49,1
1111,KJW,000-0000-0000,Manager,2020.10.12 14:17:30,1
1111,KJW,000-0000-0000,Manager,2020.10.12 14:17:53,1
1111,KJW,000-0000-0000,Manager,2020.10.12 14:26:37,1
1111,KJW,000-0000-0000,Manager,2020.10.12 14:28:16,1
1111,KJW,000-0000-0000,Manager,2020.10.12 14:30:28,1
1111,KJW,000-0000-0000,Manager,2020.10.12 14:33:01,1
1111,KJW,000-0000-0000,Manager,2020.10.12 14:33:25,1
1111,KJW,000-0000-0000,Manager,2020.10.12 14:34:11,1
1111,KJW,000-0000-0000,Manager,2020.10.12 14:35:36,1
1111,KJW,000-0000-0000,Manager,2020.10.12 14:36:38,1
1111,KJW,000-0000-0000,Manager,2020.10.12 14:37:02,1
1111,KJW,000-0000-0000,Manager,2020.10.12 14:37:28,1
1111,KJW,000-0000-0000,Manager,2020.10.12 14:40:53,1
1111,KJW,000-0000-0000,Manager,2020.10.12 14:42:15,1
1111,KJW,000-0000-0000,Manager,2020.10.12 15:16:16,1
1111,KJW,000-0000-0000,Manager,2020.10.12 15:18:28,1
1111,KJW,000-0000-0000,Manager,2020.10.12 15:24:20,1
1111,KJW,000-0000-0000,Manager,2020.10.12 15:27:27,1
1111,KJW,000-0000-0000,Manager,2020.10.12 15:30:06,1
1111,KJW,000-0000-0000,Manager,2020.10.12 15:30:24,1
1111,KJW,000-0000-0000,Manager,2020.10.12 15:31:07,1
1111,KJW,000-0000-0000,Manager,2020.10.12 15:31:53,1
1111,KJW,000-0000-0000,Manager,2020.10.12 15:36:42,1
1111,KJW,000-0000-0000,Manager,2020.10.12 15:37:26,1
1111,KJW,000-0000-0000,Manager,2020.10.12 15:40:09,1
1111,KJW,000-0000-0000,Manager,2020.10.12 15:40:58,1
1111,KJW,000-0000-0000,Manager,2020.10.12 15:46:13,1
1111,KJW,000-0000-0000,Manager,2020.10.12 15:51:31,1
1111,KJW,000-0000-0000,Manager,2020.10.12 15:53:06,1
1111,KJW,000-0000-0000,Manager,2020.10.12 15:53:34,1
1111,KJW,000-0000-0000,Manager,2020.10.12 15:54:02,1
1111,KJW,000-0000-0000,Manager,2020.10.12 15:55:05,1
1111,KJW,000-0000-0000,Manager,2020.10.12 15:55:23,1
1111,KJW,000-0000-0000,Manager,2020.10.12 15:56:53,1
1111,KJW,000-0000-0000,Manager,2020.10.12 15:57:07,1
1111,KJW,000-0000-0000,Manager,2020.10.12 15:57:48,1
1111,KJW,000-0000-0000,Manager,2020.10.12 16:01:14,1
1111,KJW,000-0000-0000,Manager,2020.10.12 16:03:01,1
1111,KJW,000-0000-0000,Manager,2020.10.12 16:14:27,1
1111,KJW,000-0000-0000,Manager,2020.10.12 16:14:44,1
1111,KJW,000-0000-0000,Manager,2020.10.12 16:53:11,1
1111,KJW,000-0000-0000,Manager,2020.10.12 16:53:48,1
1111,KJW,000-0000-0000,Manager,2020.10.12 16:55:12,1
1111,KJW,000-0000-0000,Manager,2020.10.12 16:57:28,1
1111,KJW,000-0000-0000,Manager,2020.10.12 16:59:22,1
1111,KJW,000-0000-0000,Manager,2020.10.12 17:00:51,1
1111,KJW,000-0000-0000,Manager,2020.10.12 17:04:56,1
1111,KJW,000-0000-0000,Manager,2020.10.12 17:23:43,1
1111,KJW,000-0000-0000,Manager,2020.10.12 17:24:26,1
1111,KJW,000-0000-0000,Manager,2020.10.12 17:39:04,1
1111,KJW,000-0000-0000,Manager,2020.10.12 17:43:28,1
1111,KJW,000-0000-0000,Manager,2020.10.12 17:44:41,1
1111,KJW,000-0000-0000,Manager,2020.10.12 19:36:23,1
1111,KJW,000-0000-0000,Manager,2020.10.12 19:36:51,1
1111,KJW,000-0000-0000,Manager,2020.10.12 19:37:48,1
1111,KJW,000-0000-0000,Manager,2020.10.12 19:38:26,1
1111,KJW,000-0000-0000,Manager,2020.10.12 19:46:33,1
1111,KJW,000-0000-0000,Manager,2020.10.12 19:47:44,1
1111,KJW,000-0000-0000,Manager,2020.10.12 19:48:27,1
1111,KJW,000-0000-0000,Manager,2020.10.12 19:49:22,1
1111,KJW,000-0000-0000,Manager,2020.10.12 19:51:28,1
1111,KJW,000-0000-0000,Manager,2020.10.12 19:52:53,1
1111,KJW,000-0000-0000,Manager,2020.10.12 19:55:09,1
1111,KJW,000-0000-0000,Manager,2020.10.12 19:56:04,1
1111,KJW,000-0000-0000,Manager,2020.10.12 19:57:29,1
1111,KJW,000-0000-0000,Manager,2020.10.12 19:57:50,1
1111,KJW,000-0000-0000,Manager,2020.10.12 20:00:00,1
1111,KJW,000-0000-0000,Manager,2020.10.12 20:01:34,1
1111,KJW,000-0000-0000,Manager,2020.10.12 20:02:21,1
1111,KJW,000-0000-0000,Manager,2020.10.12 20:02:55,1
1111,KJW,000-0000-0000,Manager,2020.10.12 20:04:49,1
1111,KJW,000-0000-0000,Manager,2020.10.12 20:06:00,1
1111,KJW,000-0000-0000,Manager,2020.10.12 20:08:14,1
1111,KJW,000-0000-0000,Manager,2020.10.12 20:08:57,1
1111,KJW,000-0000-0000,Manager,2020.10.12 20:11:10,1
1111,KJW,000-0000-0000,Manager,2020.10.12 20:11:40,1
1111,KJW,000-0000-0000,Manager,2020.10.12 20:14:11,1
1111,KJW,000-0000-0000,Manager,2020.10.12 20:16:52,1
1111,KJW,000-0000-0000,Manager,2020.10.12 20:18:23,1
1111,KJW,000-0000-0000,Manager,2020.10.12 20:26:05,1
1111,KJW,000-0000-0000,Manager,2020.10.12 20:26:55,1
1111,KJW,000-0000-0000,Manager,2020.10.12 20:31:31,1
1111,KJW,000-0000-0000,Manager,2020.10.12 20:33:10,1
1111,KJW,000-0000-0000,Manager,2020.10.12 20:34:54,1
1111,KJW,000-0000-0000,Manager,2020.10.12 20:35:25,1
1111,KJW,000-0000-0000,Manager,2020.10.12 20:35:32,1
1111,KJW,000-0000-0000,Manager,2020.10.13 08:46:18,1
1111,KJW,000-0000-0000,Manager,2020.10.13 09:00:27,1
1111,KJW,000-0000-0000,Manager,2020.10.13 09:02:03,1
1111,KJW,000-0000-0000,Manager,2020.10.13 11:48:52,1
1111,KJW,000-0000-0000,Manager,2020.10.13 11:50:22,1
1111,KJW,000-0000-0000,Manager,2020.10.13 11:52:26,1
1111,KJW,000-0000-0000,Manager,2020.10.13 11:54:13,1
1111,KJW,000-0000-0000,Manager,2020.10.13 15:48:33,1
1111,KJW,000-0000-0000,Manager,2020.10.13 15:48:49,1
1111,KJW,000-0000-0000,Manager,2020.10.13 15:49:05,1
1111,KJW,000-0000-0000,Manager,2020.10.13 15:49:22,1
1111,KJW,000-0000-0000,Manager,2020.10.13 15:50:06,1
1111,KJW,000-0000-0000,Manager,2020.10.13 15:53:06,1
1111,KJW,000-0000-0000,Manager,2020.10.13 15:54:42,1
1111,KJW,000-0000-0000,Manager,2020.10.13 16:56:02,1
1111,KJW,000-0000-0000,Manager,2020.10.13 16:56:24,1
1111,KJW,000-0000-0000,Manager,2020.10.13 16:58:53,1
1111,KJW,000-0000-0000,Manager,2020.10.13 16:59:09,1
1111,KJW,000-0000-0000,Manager,2020.10.13 17:05:51,1
1111,KJW,000-0000-0000,Manager,2020.10.13 17:11:43,1
1111,KJW,000-0000-0000,Manager,2020.10.13 17:14:05,1
1111,KJW,000-0000-0000,Manager,2020.10.13 17:28:05,1
1111,KJW,000-0000-0000,Manager,2020.10.13 17:33:45,1
1111,KJW,000-0000-0000,Manager,2020.10.13 17:57:45,1
1111,KJW,000-0000-0000,Manager,2020.10.13 17:58:32,1
1111,KJW,000-0000-0000,Manager,2020.10.14 08:42:54,1
1111,KJW,000-0000-0000,Manager,2020.10.14 08:44:23,1
1111,KJW,000-0000-0000,Manager,2020.10.14 08:46:30,1
1111,KJW,000-0000-0000,Manager,2020.10.14 08:47:25,1
1111,KJW,000-0000-0000,Manager,2020.10.14 08:47:35,1
1111,KJW,000-0000-0000,Manager,2020.10.14 08:47:49,1
1111,KJW,000-0000-0000,Manager,2020.10.14 08:50:15,1
1111,KJW,000-0000-0000,Manager,2020.10.14 08:52:32,1
1111,KJW,000-0000-0000,Manager,2020.10.14 08:52:56,1
1111,KJW,000-0000-0000,Manager,2020.10.14 14:00:52,1
1111,KJW,000-0000-0000,Manager,2020.10.14 14:27:48,1
1111,KJW,000-0000-0000,Manager,2020.10.14 14:29:17,1
1111,KJW,000-0000-0000,Manager,2020.10.14 14:29:51,1
1111,KJW,000-0000-0000,Manager,2020.10.14 14:30:39,1
1111,KJW,000-0000-0000,Manager,2020.10.14 14:31:32,1
1111,KJW,000-0000-0000,Manager,2020.10.14 14:33:32,1
1111,KJW,000-0000-0000,Manager,2020.10.14 14:34:17,1
1111,KJW,000-0000-0000,Manager,2020.10.14 14:34:58,1
1111,KJW,000-0000-0000,Manager,2020.10.14 14:36:28,1
1111,KJW,000-0000-0000,Manager,2020.10.14 14:37:27,1
1111,KJW,000-0000-0000,Manager,2020.10.14 14:39:57,1
1111,KJW,000-0000-0000,Manager,2020.10.14 17:14:42,1
1111,KJW,000-0000-0000,Manager,2020.10.14 18:33:38,1
